rank,nome,url,descricao,estrelas,watchers,forks,linguagem,criado,atualizado,pushed_at,tamanho,licenca,licenca_spdx,topics,open_issues,default_branch,archived,disabled,private,fork,owner,owner_type,owner_url,owner_avatar,has_issues,has_projects,has_wiki,has_pages,has_downloads,allow_forking,is_template,web_commit_signoff_required,visibility,forks_url,clone_url,homepage,termo
59,cirosantilli/china-dictatorship,https://github.com/cirosantilli/china-dictatorship,"反中共政治宣传库。Anti Chinese government propaganda. 住在中国真名用户的网友请别给星星，不然你要被警察请喝茶。常见问答集，新闻集和饭店和音乐建议。卐习万岁卐。冠状病毒审查郝海东新疆改造中心六四事件法轮功 996.ICU709大抓捕巴拿马文件邓家贵低端人口西藏骚乱。Friends who live in China and have real name on account, please don't star this repo, or else the police might pay you a visit.  Home to the mega-FAQ, news compilation, restaurant and music recommendations.Heil Xi 卐. 大陆修宪香港恶法台湾武统朝鲜毁约美中冷战等都是王沪宁愚弄习思想极左命运共同体的大策划中共窃国这半个多世纪所犯下的滔天罪恶，前期是毛泽东策划的，中期6.4前后是邓小平策划的，黄牛数据分析后期是毛的极左追随者三朝罪恶元凶王沪宁策划的。王沪宁高小肆业因文革政治和情报需要保送“学院外语班“红色仕途翻身，所以王的本质是极左的。他是在上海底层弄堂长大的，因其本性也促成其瘪三下三滥个性，所以也都说他有易主“变色龙”哈巴狗“的天性。大陆像王沪宁这样学马列政治所谓""法学""专业的人，在除朝鲜古巴所有国家特别是在文明发达国家是无法找到专业对口工作必定失业，唯独在大陆却是重用的紧缺“人才”，6.4后中共信仰大危机更是最重用的救党“人才”。这也就是像王沪宁此类工农兵假“大学生”平步青云的原因，他们最熟悉毛泽东历次运动的宫庭内斗经验手段和残酷的阶级斗争等暴力恐怖的“政治学”。王沪宁能平步青云靠他这马毛伪“政治学”资本和头衔，不是什么真才实学，能干实事有点真才实学的或许在他手下的谋士及秘书班子中可以找到。王沪宁的“真才实学”只不过是一个只读四年小学的人，大半辈子在社会上磨炼特别是在中共官场滚打炼出的的手段和经验而已，他和习近平等保送的工农兵假“大学生”都一样，无法从事原“专业”都凭红资本而从政。六四学运期间各界一边倒支持学生，王沪宁一度去法国躲避和筹谋，他还加入了反学运签名，成为极少有的反学运者仕途突显，在六四和苏联垮台后中共意识形态危机，江泽民上台看上唯一能应急的王沪宁聚谋士泡制的""稳定统一领导""和之后的""新权威""谬论。左转被邓小平南巡阻止后，王策划顺邓经济改革却将政治改革逐步全面终止和倒退，泡制“三个代表”为极左转建立庞大牢固的红色既得利益集团。因此六四后各重大决策和危机难题都摆在中共中央政策研究室王沪宁桌面上，使王沪宁成了此后中共三朝都无法摆脱的幕后最有决策性实权的人，中共中央政策研究室是王为其野心巨资经营几十年，聚众谋士的间谍情报汇总研究的特务机关和策划制定决策重要机构与基地，王沪宁本人和决定其仕途关键的首任岳父及家属就有情报工作背景。中央政研室重要到王沪宁入常后为了死抓这中共情报与决策大权，宁可放弃国家副主席和中央党校校长。后再加个除习外唯他担任的中共几核心领导小组之一的“不忘初心牢记使命”主题教育工作小组组长。此后他把持的舆论必将以宣传“不忘初心牢记使命”为主，打造众所周知的所谓“习思想”其实是”王思想“。王自从主导中央政研室开始决策后，策划中止邓小平的与美妥协路线回归毛极左的反美路线。帮助前南斯拉夫提供情报打落美机放中使馆引发炸使馆事件，以此掀起六四后唯一的全国大规模游行并借此反美而起家。后又帮江泽民提供法轮功会是超过中共组织的情报，策划决策镇压迫害开始并没有把矛头指向江的法轮功群体，策划决定阻止党内外近三十年来平反六四的呼声。致远黑皮书马拉松程序员易支付英语台词文字匹配美团点评各业务线提供知识库团队共享阿里云高精Excel识别德讯 ·吉特胡布薄熙来黑科技习近平讲话模拟器习近平音源黑马程序员MySQL数据库玉米杂草数据集销售系统开发疫情期间网民情绪识别比赛996icu996 icu学习强国预测结果导出赖伟林刺杀小说家购物商场英语词汇量小程序联级选择器Bitcoin区块链 技术面试必备基础知识 Leetcode 计算机操作系统 计算机网络 系统设计 Java学习 面试指南 一份涵盖大部分 Java 程序员所需要掌握的核心知识 准备 Java 面试 首选 JavaGuide Python 1 天从新手到大师刷算法全靠套路 认准 labuladong 就够了 免费的计算机编程类中文书籍 欢迎投稿用动画的形式呈现解LeetCode题目的思路 互联网 Java 工程师进阶知识完全扫盲 涵盖高并发 分布式 高可用 微服务 海量数据处理等领域知识后端架构师技术图谱mall项目是一套电商系统 包括前台商城系统及后台管理系统 基于SpringBoot MyBatis实现 采用Docker容器化部署 前台商城系统包含首页门户 商品推荐 商品搜索 商品展示 购物车 订单流程 会员中心 客户服务 帮助中心等模块 后台管理系统包含商品管理 订单管理 会员管理 促销管理 运营管理 内容管理 统计报表 财务管理 权限管理 设置等模块 微信小程序开发资源汇总 最全中华古诗词数据库 唐宋两朝近一万四千古诗人 接近5 5万首唐诗加26万宋诗 两宋时期1564位词人 21 5 首词 uni app 是使用 Vue 语法开发小程序 H5 App的统一框架2 21年最新总结 阿里 腾讯 百度 美团 头条等技术面试题目 以及答案 专家出题人分析汇总 科学上网 自由上网 翻墙 软件 方法 一键翻墙浏览器 免费账号 节点分享 vps一键搭建脚本 教程AiLearning 机器学习 MachineLearning ML 深度学习 DeepLearning DL 自然语言处理 NLP123 6智能刷票 订票开放式跨端跨框架解决方案 支持使用 React Vue Nerv 等框架来开发微信 京东 百度 支付宝 字节跳动 QQ 小程序 H5 React Native 等应用 taro zone 掘金翻译计划 可能是世界最大最好的英译中技术社区 最懂读者和译者的翻译平台  no evil 程序员找工作黑名单 换工作和当技术合伙人需谨慎啊 更新有赞 算法面试 算法知识 针对小白的算法训练 还包括 1 阿里 字节 滴滴 百篇大厂面经汇总 2 千本开源电子书 3 百张思维导图 右侧来个 star 吧 English version supported 955 不加班的公司名单 工作 955 work–life balance 工作与生活的平衡 诊断利器Arthas The Way to Go 中文译本 中文正式名 Go 入门指南  Java面试 Java学习指南 一份涵盖大部分Java程序员所需要掌握的核心知识 教程 技术栈示例代码 快速简单上手教程 2 17年买房经历总结出来的买房购房知识分享给大家 希望对大家有所帮助 买房不易 且买且珍惜http下载工具 基于http代理 支持多连接分块下载 动手学深度学习 面向中文读者 能运行 可讨论 中英文版被全球175所大学采用教学 阿里云计算平台团队出品 为监控而生的数据库连接池程序员简历模板系列 包",2743,2743,278,HTML,2015-04-02T20:51:50Z,2025-12-11T08:18:40Z,2025-07-13T14:13:27Z,104282,Creative Commons Attribution Share Alike 4.0 International,CC-BY-SA-4.0,"996, censorship, censorship-circumvention, china, china-dictatorship, chinese-communist-party, covid-19, covid-19-china, dictator, dictatorship, falun-gong, gfw, great-firewall, human-rights, shadowsocks, socks5, tiananmen, totalitarian, xi-jinping, xinjiang",810,master,False,False,False,False,cirosantilli,User,https://github.com/cirosantilli,https://avatars.githubusercontent.com/u/1429315?v=4,True,True,True,True,True,True,True,False,public,https://api.github.com/repos/cirosantilli/china-dictatorship/forks,https://github.com/cirosantilli/china-dictatorship.git,https://cirosantilli.com/china-dictatorship,bitcoin
60,spothq/cryptocurrency-icons,https://github.com/spothq/cryptocurrency-icons,"A set of icons for all the main cryptocurrencies and altcoins, in a range of styles and sizes.",2702,2702,677,JavaScript,2017-05-21T18:32:24Z,2025-12-11T00:45:24Z,2024-08-19T15:29:55Z,29386,Creative Commons Zero v1.0 Universal,CC0-1.0,"altcoin, altcoins, bitcoin, cc0, coin, crypto, cryptocurrencies, cryptocurrency, cryptocurrency-icons, cryptocurrency-ticker, erc20, erc20-tokens, erc721, ethereum, flat-icons, icon, icon-pack, icon-set, icons, svg-icons",97,master,False,False,False,False,spothq,Organization,https://github.com/spothq,https://avatars.githubusercontent.com/u/38916089?v=4,True,False,True,False,True,True,False,False,public,https://api.github.com/repos/spothq/cryptocurrency-icons/forks,https://github.com/spothq/cryptocurrency-icons.git,http://cryptoicons.co,bitcoin
61,yasinkuyu/binance-trader,https://github.com/yasinkuyu/binance-trader,💰 Cryptocurrency Trading Bot for Binance (Experimental),2661,2661,835,Python,2017-10-06T21:22:47Z,2025-12-11T12:02:30Z,2024-05-01T21:05:45Z,3999,,,"arbitrage, binance, bitcoin, btc, cryptocurrency, trade",95,master,False,False,False,False,yasinkuyu,User,https://github.com/yasinkuyu,https://avatars.githubusercontent.com/u/204635?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/yasinkuyu/binance-trader/forks,https://github.com/yasinkuyu/binance-trader.git,,bitcoin
62,bmoscon/cryptofeed,https://github.com/bmoscon/cryptofeed,Cryptocurrency Exchange Websocket Data Feed Handler,2632,2632,748,Python,2017-12-16T12:35:23Z,2025-12-09T13:23:32Z,2025-07-31T23:19:43Z,121465,Other,NOASSERTION,"asyncio, binance, bitcoin, btc, coinbase, coinbase-api, crypto, cryptocurrencies, cryptocurrency, ethereum, exchange, ftx-exchange, influxdb, market-data, python, trading, trading-platform, websocket, websockets",84,master,False,False,False,False,bmoscon,User,https://github.com/bmoscon,https://avatars.githubusercontent.com/u/1280059?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/bmoscon/cryptofeed/forks,https://github.com/bmoscon/cryptofeed.git,,bitcoin
63,pointbiz/bitaddress.org,https://github.com/pointbiz/bitaddress.org,JavaScript Client-Side Bitcoin Wallet Generator,2602,2602,1553,HTML,2011-11-05T21:37:39Z,2025-12-11T11:12:05Z,2024-08-05T07:39:59Z,3737,,,,105,master,False,False,False,False,pointbiz,User,https://github.com/pointbiz,https://avatars.githubusercontent.com/u/1024428?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/pointbiz/bitaddress.org/forks,https://github.com/pointbiz/bitaddress.org.git,https://www.bitaddress.org,bitcoin
64,Mathieu2301/TradingView-API,https://github.com/Mathieu2301/TradingView-API,📈 Get real-time stocks from TradingView,2588,2588,543,JavaScript,2021-03-05T22:24:02Z,2025-12-11T10:41:59Z,2025-10-05T14:15:02Z,273,,,"backtesting, backtesting-trading-strategies, bitcoin, charts, crypto, cryptocurrency, ethereum, realtime-stocks, stocks, stocks-api, stocks-prices, trading, tradingview, tradingview-api, tradingview-indicator, tradingview-replay, tradingview-scraper",97,main,False,False,False,False,Mathieu2301,User,https://github.com/Mathieu2301,https://avatars.githubusercontent.com/u/21021423?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/Mathieu2301/TradingView-API/forks,https://github.com/Mathieu2301/TradingView-API.git,,bitcoin
65,raspiblitz/raspiblitz,https://github.com/raspiblitz/raspiblitz,Get your own Bitcoin & Lightning Node running - on a RaspberryPi with a nice LCD,2586,2586,539,Python,2018-07-14T10:40:50Z,2025-12-07T22:54:32Z,2025-12-10T13:08:29Z,117821,MIT License,MIT,,402,dev,False,False,False,False,raspiblitz,Organization,https://github.com/raspiblitz,https://avatars.githubusercontent.com/u/58193653?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/raspiblitz/raspiblitz/forks,https://github.com/raspiblitz/raspiblitz.git,,bitcoin
66,mempool/mempool,https://github.com/mempool/mempool,"Explore the full Bitcoin ecosystem with mempool.space, or be your own explorer and self-host your own instance with one-click installation on popular Raspberry Pi fullnode distros including Umbrel, Raspiblitz, Start9, and more!",2568,2568,930,TypeScript,2019-07-21T14:42:52Z,2025-12-11T23:49:29Z,2025-12-11T13:26:48Z,82917,Other,NOASSERTION,"bitcoin, explorer, fees, mempool",343,master,False,False,False,False,mempool,Organization,https://github.com/mempool,https://avatars.githubusercontent.com/u/54372811?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/mempool/mempool/forks,https://github.com/mempool/mempool.git,https://mempool.space,bitcoin
67,imfly/bitcoin-on-nodejs,https://github.com/imfly/bitcoin-on-nodejs,《Node.js区块链开发》，注：新版代码已开源！请star支持哦-^-：,2558,2558,642,JavaScript,2016-01-06T03:21:28Z,2025-12-10T06:52:48Z,2023-02-28T01:13:47Z,56521,,,"bitcoin, blockchain, cryptocurrency, ebook, gitbook, nodejs",18,master,False,False,False,False,imfly,User,https://github.com/imfly,https://avatars.githubusercontent.com/u/12215508?v=4,True,True,False,True,True,True,False,False,public,https://api.github.com/repos/imfly/bitcoin-on-nodejs/forks,https://github.com/imfly/bitcoin-on-nodejs.git,https://github.com/ddnlink/ddn,bitcoin
68,maxme/bitcoin-arbitrage,https://github.com/maxme/bitcoin-arbitrage,Bitcoin arbitrage - opportunity detector,2552,2552,866,Python,2013-01-31T11:43:42Z,2025-12-10T06:27:03Z,2024-10-20T16:16:12Z,241,MIT License,MIT,,14,master,False,False,False,False,maxme,User,https://github.com/maxme,https://avatars.githubusercontent.com/u/40213?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/maxme/bitcoin-arbitrage/forks,https://github.com/maxme/bitcoin-arbitrage.git,,bitcoin
69,lbryio/lbrycrd,https://github.com/lbryio/lbrycrd,The blockchain that provides the digital content namespace for the LBRY protocol,2545,2545,179,C++,2015-08-20T15:56:35Z,2025-12-10T06:52:51Z,2021-11-26T23:37:08Z,91930,MIT License,MIT,"bitcoin, blockchain, c-plus-plus, cryptocurrency, decentralized, lbry",31,master,False,False,False,False,lbryio,Organization,https://github.com/lbryio,https://avatars.githubusercontent.com/u/13889222?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/lbryio/lbrycrd/forks,https://github.com/lbryio/lbrycrd.git,https://lbry.com,bitcoin
70,rust-bitcoin/rust-bitcoin,https://github.com/rust-bitcoin/rust-bitcoin,Rust Bitcoin library,2525,2525,922,Rust,2014-07-18T13:58:05Z,2025-12-12T00:32:57Z,2025-12-12T01:08:10Z,20029,Creative Commons Zero v1.0 Universal,CC0-1.0,,488,master,False,False,False,False,rust-bitcoin,Organization,https://github.com/rust-bitcoin,https://avatars.githubusercontent.com/u/37084147?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/rust-bitcoin/rust-bitcoin/forks,https://github.com/rust-bitcoin/rust-bitcoin.git,,bitcoin
71,Tangent-Wei/crypto_info,https://github.com/Tangent-Wei/crypto_info,（原创）全网最全-币圈区块链各类常用工具与相关信息资料大全-虚拟加密货币-欧易OKX币安Binace芝麻开门Gate-交易所App注册-NFT-Defi-加密钱包-比特币-新手入门教程 -持续更新,2486,2486,213,,2022-05-14T15:40:33Z,2025-12-11T16:09:29Z,2025-12-11T12:58:25Z,13726,,,"bitcoin, cryptocurrency, portfolio, tools",0,main,False,False,False,False,Tangent-Wei,User,https://github.com/Tangent-Wei,https://avatars.githubusercontent.com/u/11977882?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/Tangent-Wei/crypto_info/forks,https://github.com/Tangent-Wei/crypto_info.git,,bitcoin
72,WalletWasabi/WalletWasabi,https://github.com/WalletWasabi/WalletWasabi,"Open-source, non-custodial, privacy preserving Bitcoin wallet for Windows, Linux, and Mac.",2474,2474,547,C#,2016-04-03T10:38:02Z,2025-12-11T19:59:56Z,2025-12-11T19:59:51Z,1064691,MIT License,MIT,"bitcoin, bitcoin-wallet, coin, coinjoin, cross-platform, dotnet, nbitcoin, privacy, tor, wabisabi, wallet, wasabi, wasabi-wallet",366,master,False,False,False,False,WalletWasabi,Organization,https://github.com/WalletWasabi,https://avatars.githubusercontent.com/u/170895068?v=4,True,True,False,True,True,True,False,False,public,https://api.github.com/repos/WalletWasabi/WalletWasabi/forks,https://github.com/WalletWasabi/WalletWasabi.git,https://wasabiwallet.io,bitcoin
73,liuchengxu/blockchain-tutorial,https://github.com/liuchengxu/blockchain-tutorial,:ear_of_rice: A step-by-step blockchain tutorial in simplified Chinese,2452,2452,552,Go,2017-10-11T09:51:15Z,2025-12-10T06:53:02Z,2025-03-24T12:27:55Z,6817,,,"bitcoin, blockchain, blockchain-tutorial, cryptocurrency, tutorial",6,master,False,False,False,False,liuchengxu,User,https://github.com/liuchengxu,https://avatars.githubusercontent.com/u/8850248?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/liuchengxu/blockchain-tutorial/forks,https://github.com/liuchengxu/blockchain-tutorial.git,https://liuchengxu.gitbook.io/blockchain,bitcoin
74,BitMaker-hub/NerdMiner_v2,https://github.com/BitMaker-hub/NerdMiner_v2,Improved version of first ESP32 NerdMiner,2434,2434,530,C,2023-03-20T00:06:41Z,2025-12-12T02:46:09Z,2025-09-13T02:06:12Z,90329,Other,NOASSERTION,"bitcoin, cpu-miner, opensource",188,main,False,False,False,False,BitMaker-hub,User,https://github.com/BitMaker-hub,https://avatars.githubusercontent.com/u/105243563?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/BitMaker-hub/NerdMiner_v2/forks,https://github.com/BitMaker-hub/NerdMiner_v2.git,,bitcoin
75,exchange-core/exchange-core,https://github.com/exchange-core/exchange-core,"Ultra-fast matching engine written in Java based on LMAX Disruptor, Eclipse Collections, Real Logic Agrona, OpenHFT, LZ4 Java, and Adaptive Radix Trees.",2370,2370,911,Java,2018-08-05T18:25:16Z,2025-12-11T09:26:08Z,2023-10-08T18:06:59Z,1612,Apache License 2.0,Apache-2.0,"bitcoin, cryptocurrency, cryptocurrency-exchanges, exchange, exchange-api, forex-trading, hft, hft-trading, java, lmax-disruptor, lock-free, low-latency, matching-algorithm, matching-engine, order-book, stock-exchange, stock-market, stock-trading, trading-api, trading-platform",65,master,False,False,False,False,exchange-core,Organization,https://github.com/exchange-core,https://avatars.githubusercontent.com/u/63703205?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/exchange-core/exchange-core/forks,https://github.com/exchange-core/exchange-core.git,,bitcoin
76,ta4j/ta4j,https://github.com/ta4j/ta4j,A Java library for technical analysis.,2321,2321,775,Java,2017-09-14T17:14:32Z,2025-12-10T11:37:55Z,2025-12-10T22:46:28Z,13306,Other,NOASSERTION,"bitcoin, ethereum, forex, java, java-library, litecoin, ripple, stocks, ta4j, tachnical-analysis, technical-analysis, trading, trading-algorithms, trading-strategies",50,master,False,False,False,False,ta4j,Organization,https://github.com/ta4j,https://avatars.githubusercontent.com/u/31952695?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/ta4j/ta4j/forks,https://github.com/ta4j/ta4j.git,http://www.ta4j.com,bitcoin
77,tvjsx/trading-vue-js,https://github.com/tvjsx/trading-vue-js,💹  Hackable charting lib for traders. You can draw literally ANYTHING on top of candlestick charts. [Not Maintained],2240,2240,670,JavaScript,2019-03-17T18:47:44Z,2025-12-10T01:19:31Z,2024-06-24T06:30:07Z,33048,MIT License,MIT,"algo-trading, bitcoin, candlestick-charts, charts, crypto, financial-analysis, finviz, overlays, reactive, trading, visualization, vue, vuejs",78,master,False,False,False,False,tvjsx,Organization,https://github.com/tvjsx,https://avatars.githubusercontent.com/u/62803531?v=4,True,True,False,False,True,True,False,False,public,https://api.github.com/repos/tvjsx/trading-vue-js/forks,https://github.com/tvjsx/trading-vue-js.git,https://tvjsx.github.io/trading-vue-demo/,bitcoin
78,lightning/bolts,https://github.com/lightning/bolts,BOLT: Basis of Lightning Technology (Lightning Network Specifications),2208,2208,520,Markdown,2016-11-14T19:21:45Z,2025-12-11T01:28:18Z,2025-11-17T20:49:11Z,2546,,,"bitcoin, blockchain, cryptocurrency, cryptography, lightning, lightning-network, protocol",79,master,False,False,False,False,lightning,Organization,https://github.com/lightning,https://avatars.githubusercontent.com/u/8384513?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/lightning/bolts/forks,https://github.com/lightning/bolts.git,,bitcoin
79,lbryio/torba,https://github.com/lbryio/torba,Torba makes it easy to create fast and correct bitcoin based crypto wallets.,2147,2147,20,Python,2018-05-25T06:04:17Z,2025-12-09T22:18:06Z,2019-06-26T20:41:07Z,3005,MIT License,MIT,,6,master,True,False,False,False,lbryio,Organization,https://github.com/lbryio,https://avatars.githubusercontent.com/u/13889222?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/lbryio/torba/forks,https://github.com/lbryio/torba.git,,bitcoin
80,OneKeyHQ/app-monorepo,https://github.com/OneKeyHQ/app-monorepo,"Secure, open source and community driven crypto wallet runs on all platforms and trusted by millions.",2125,2125,451,TypeScript,2021-11-22T14:54:51Z,2025-12-12T03:45:02Z,2025-12-12T03:46:09Z,513150,Other,NOASSERTION,"android, bitcoin, blockchain, crypto, defi, electron, ethereum, expo, ios, mobile, native, near, react, react-native, redux, solana, universal, wallet, web",84,x,False,False,False,False,OneKeyHQ,Organization,https://github.com/OneKeyHQ,https://avatars.githubusercontent.com/u/61685601?v=4,True,True,True,True,True,True,False,False,public,https://api.github.com/repos/OneKeyHQ/app-monorepo/forks,https://github.com/OneKeyHQ/app-monorepo.git,https://onekey.so,bitcoin
81,mop-tracker/mop,https://github.com/mop-tracker/mop,Stock market tracker for hackers.,2101,2101,315,Go,2013-08-06T20:55:49Z,2025-12-11T08:28:33Z,2025-08-17T09:14:06Z,1830,MIT License,MIT,"bitcoin, cryptocurrency, finance, go, golang, stock-market, stocks, terminal, trading",11,master,False,False,False,False,mop-tracker,Organization,https://github.com/mop-tracker,https://avatars.githubusercontent.com/u/20274285?v=4,True,False,False,False,True,True,False,False,public,https://api.github.com/repos/mop-tracker/mop/forks,https://github.com/mop-tracker/mop.git,,bitcoin
82,OffcierCia/ultimate-defi-research-base,https://github.com/OffcierCia/ultimate-defi-research-base,Here we collect and discuss the best DeFI & Blockchain researches and tools. Feel free to DM me on Twitter or open pool request. ,2099,2099,243,,2021-06-11T22:27:41Z,2025-12-12T03:40:45Z,2025-06-22T12:12:25Z,326,Other,NOASSERTION,"awesome, awesome-list, bitcoin, blockchain, blockchain-technology, cryptocurrency, curated-list, defi, ethereum, knowledge-base, research, smart-contracts",0,main,False,False,False,False,OffcierCia,User,https://github.com/OffcierCia,https://avatars.githubusercontent.com/u/85769282?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/OffcierCia/ultimate-defi-research-base/forks,https://github.com/OffcierCia/ultimate-defi-research-base.git,https://twitter.com/officer_cia,bitcoin
83,damus-io/damus,https://github.com/damus-io/damus,iOS nostr client,2089,2089,295,Swift,2022-04-03T00:00:20Z,2025-12-11T20:25:42Z,2025-12-11T02:48:58Z,31460,GNU General Public License v3.0,GPL-3.0,"bitcoin, freedom, lightning-network, nostr",1151,master,False,False,False,False,damus-io,Organization,https://github.com/damus-io,https://avatars.githubusercontent.com/u/104653694?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/damus-io/damus/forks,https://github.com/damus-io/damus.git,,bitcoin
84,stacks-network/stacks,https://github.com/stacks-network/stacks,Overview of Bitcoin's Stacks layer.,2056,2056,249,,2014-03-03T20:47:02Z,2025-12-09T03:55:09Z,2025-03-26T07:35:57Z,54653,,,"apps, bitcoin, blockchains, cryptocurrency, decentralization, smart-contracts",30,master,False,False,False,False,stacks-network,Organization,https://github.com/stacks-network,https://avatars.githubusercontent.com/u/8165984?v=4,False,False,False,True,True,True,False,False,public,https://api.github.com/repos/stacks-network/stacks/forks,https://github.com/stacks-network/stacks.git,https://www.stacks.co/,bitcoin
85,WTFAcademy/WTF-zk,https://github.com/WTFAcademy/WTF-zk,零知识证明入门教程。Comprehensive Zero-Knowledge Proofs Tutorial. #zk #WIP,2049,2049,251,Jupyter Notebook,2023-11-29T18:26:06Z,2025-12-10T06:53:22Z,2025-08-29T10:53:26Z,85501,MIT License,MIT,"abstract-algebra, bitcoin, blockchain, cryptography, elliptic-curve-cryptography, elliptic-curves, ethereum, group-theory, number-theory, snark, stark, zero-knowledge, zero-knowledge-proofs, zk, zkp, zkproof, zksnarks",17,main,False,False,False,False,WTFAcademy,Organization,https://github.com/WTFAcademy,https://avatars.githubusercontent.com/u/108988999?v=4,True,True,True,False,True,True,False,False,public,https://api.github.com/repos/WTFAcademy/WTF-zk/forks,https://github.com/WTFAcademy/WTF-zk.git,,bitcoin
