"reviewId","userId","userName","userImage","content","score","thumbsUpCount","thumbsDownCount","at","date","url","replyContent","repliedAt","appVersion","device","androidOsVersion"
"5af1cd0f-54a1-4acc-9c10-f53a5a38ef97","","Hélio Raimundo de Araújo","https://play-lh.googleusercontent.com/a-/ALV-UjXNIC01HLeGPOZmVe1D2waeG4qObkPqzrhRYV76kHTuvQT-FGxJ","Estou me adentrando nessa plataforma, e espero ter um bom começo com a mesma,em todos sentidos. A princípio gostei da simplicidade e do layout e facilidade da mesma, sem complicar, e quando a usabilidade o tempo é o senhor da razão,onde comecei com 5 estrelas e espero manter. Obrigado e bons trade a todos.","5","6","0","2024-12-23 09:38:40","","","","","1.1.8","",""
"2157d2f3-2038-43b5-947b-b25527cad311","","Sergio Lopes","https://play-lh.googleusercontent.com/a-/ALV-UjVLim9YycxPKIz02JrND3VSsiGpLzMdQFbFx2opAMMwMW2dG3Z-7w","Excelente, utilizo a muito tempo atualizações sempre úteis, APP e empresa confiável.","5","2","0","2024-11-06 13:11:31","","","Muito obrigado pela sua avaliação! ♥

","2024-12-02 15:27:56","1.1.4","",""
"bb68fea0-ff83-4349-96ed-5c3485ea76b0","","Andrew Sanches","https://play-lh.googleusercontent.com/a-/ALV-UjV9pVc8G4mhb8AGnGlJJmtchYVX0otAx57f64B39ittP7Sxolmw1g","Aplicativo e serviço excelentes, fico triste pelo fim do serviço. 🥺","5","2","0","2025-09-15 18:47:03","","","","","1.1.13","",""
"c32d6ee2-6bad-4257-aea5-2429572f1756","","Deusdete Moreira","https://play-lh.googleusercontent.com/a-/ALV-UjXLzcWuDXCHataxqOixtV9vQXkceSwMpZB4oLmyL2tnxtB5z1w","Negociação fácil e saque rápido!!! Ótimo!!!","5","2","0","2024-11-17 22:19:12","","","","","1.1.4","",""
"4422970b-79db-42bc-bd59-838ca43936d4","","Lupercilio Filho","https://play-lh.googleusercontent.com/a-/ALV-UjVcwKOCziifAX-gvWQfV9scpcAZA0JPRyuVYVmdHZD_DYobFEs","Muito útil e fácil de manusear.","5","2","0","2024-09-28 14:54:58","","","","","1.1.0","",""
"4516ad05-cbea-4cf0-b390-28f9dcd56eea","","A Cartola","https://play-lh.googleusercontent.com/a-/ALV-UjX8IzGeHET-VwJfRBs_VYb7PUVrqxOqpa16lFyTVG3Eo4ikNw","Excelente app. Tenho utilizado regularmente há um bom tempo, e me impressiona pela segurança, simplicidade e principalmente pelas taxas de transferência honestas, seguindo a rede. Outras corretoras cobram preços fora do razoável de saque. Continuem assim!","5","1","0","2025-04-12 08:27:05","","","","","1.1.8","",""
"37d26bb0-5e5a-483e-a7db-8e1c739bd3e9","","Aldenice Maria da silva","https://play-lh.googleusercontent.com/a-/ALV-UjXbawB_4CZCPKW2Z8H93klb8kPwdIqGXxQ2hvJDjy83kJ_eFOe88A","Maravilhoso tudo prático é o melhor porque Não é complicado gostei demais dele ou junto eu tava quebrando muita cabeça e não conseguia fazer nada nesse os rapidinho","5","1","0","2025-07-01 00:58:02","","","","","1.1.9","",""
"a7e52ba6-a70f-4556-adfe-d8062e13e65c","","GESSI JAIRO","https://play-lh.googleusercontent.com/a/ACg8ocLKFnKdFadf7Ar7jsIc9mk1Lc6k8S3eJTjH1D6KxgmLDfl6dA=mo","Já uso a um bom tempo, nunca foi tão fácil comprar vender transferir biticoin, amo esse aplicativo ❤️","5","1","0","2024-10-25 13:54:49","","","Muito obrigado pela sua avaliação! ♥","2024-10-26 18:13:57","1.1.4","",""
"e7559c89-19e5-4a07-81a3-ab7b7566d40a","","Jorge Maicon Alves","https://play-lh.googleusercontent.com/a-/ALV-UjU7XMn8NM0SsKEqyjoRF_yyKidwtI0JfCQA0Pnthh-dyFpsiHD1","Muito boa esse aplicativo ,de fácil acesso e compreensão.","5","1","0","2025-08-22 13:53:32","","","","","1.1.12","",""
"6432cc2f-ea10-4423-a6d1-710d08f2148e","","Joaquim","https://play-lh.googleusercontent.com/a-/ALV-UjXeH6oBdCcU3JCd6ZB_XLg5_GbO1NFAinPlWS5hNxo3sT7fPyo","Incrível gosto do aplicativo Bitnuvem, é simples prático, seguro versátil parabéns ao desenvolvedor vocês são demais","5","1","0","2024-12-21 05:58:06","","","","","1.1.7","",""
