engine,rank,title,link,snippet,displayLink,formattedUrl,htmlTitle,htmlSnippet,htmlFormattedUrl,kind,cacheId,metatags_title,metatags_description,metatags_image,regiao,idioma,termo,tentativa
google,11,Cansei de ser gato | Zee.Dog,https://www.zeedog.com.br/cansei-de-ser-gato,"Acessórios para cachorros e gatos com design exclusivo Zee.Dog. Compre coleiras, guias e peitorais que unem praticidade, segurança, conforto e para todos os ...",www.zeedog.com.br,https://www.zeedog.com.br/cansei-de-ser-gato,Cansei de ser <b>gato</b> | Zee.Dog,"Acessórios para cachorros e <b>gatos</b> com design exclusivo Zee.Dog. Compre coleiras, guias e peitorais que unem praticidade, segurança, conforto e para todos os&nbsp;...",https://www.zeedog.com.br/cansei-de-ser-<b>gato</b>,customsearch#result,,Cansei de ser gato | Zee.Dog,"Acessórios para cachorros e gatos com design exclusivo Zee.Dog. Compre coleiras, guias e peitorais que unem praticidade, segurança, conforto e para todos os portes. 10% OFF na primeira compra e parcelamento em até 3x sem juros. | Zee.Dog",https://ozksgdmyrqcxcwhnbepg.supabase.co/storage/v1/object/public/assets/2225/c3251fbe-80da-4047-a1d9-434fec93710e,br,pt,gato,1
google,12,"Gato Mia - tablete recheado, trufas e mais | Chocolate Brasil Cacau ...",https://www.brasilcacau.com.br/gato-mia,"Confira a linha Gato Mia da Chocolate Brasil Cacau. Encontre Trufas de Chocolate, Tabletes Recheados e mais delícias. Acesse o site!",www.brasilcacau.com.br,https://www.brasilcacau.com.br/gato-mia,"<b>Gato</b> Mia - tablete recheado, trufas e mais | Chocolate Brasil Cacau ...","Confira a linha <b>Gato</b> Mia da Chocolate Brasil Cacau. Encontre Trufas de Chocolate, Tabletes Recheados e mais delícias. Acesse o site!",https://www.brasilcacau.com.br/<b>gato</b>-mia,customsearch#result,,"Gato Mia - tablete recheado, trufas e mais | Chocolate Brasil Cacau - Brasil Cacau","Confira a linha Gato Mia da Chocolate Brasil Cacau. Encontre Trufas de Chocolate, Tabletes Recheados e mais delícias. Acesse o site!",,br,pt,gato,1
google,13,Seu gato está em PERIGO! #esporotricose #gatos #felinos,https://www.facebook.com/richardselvagem/posts/seu-gato-est%C3%A1-em-perigo-esporotricose-gatos-felinos/1289552232534186/,1 de abr. de 2025 ... Ja tratei vários gatos com esporotricose! É uma doença q faz o gato sofrer muito e o tratamento é um pouco demorado e diário! Além do remédio q ...,www.facebook.com,https://www.facebook.com/.../posts/seu-gato...gatos.../1289552232534186/,Seu <b>gato</b> está em PERIGO! #esporotricose #<b>gatos</b> #felinos,1 de abr. de 2025 <b>...</b> Ja tratei vários <b>gatos</b> com esporotricose! É uma doença q faz o <b>gato</b> sofrer muito e o tratamento é um pouco demorado e diário! Além do remédio q&nbsp;...,https://www.facebook.com/.../posts/seu-<b>gato</b>...<b>gato</b>s.../1289552232534186/,customsearch#result,,Richard Rasmussen,Seu gato está em PERIGO! #esporotricose #gatos #felinos,https://scontent-iad3-2.xx.fbcdn.net/v/t15.5256-10/487815201_1351701332517955_6468414057659126917_n.jpg?stp=dst-jpg_s1000x1200_tt6&_nc_cat=111&ccb=1-7&_nc_sid=c26028&_nc_ohc=W4URLhPe9lYQ7kNvwHBMb4L&_nc_oc=AdnAAna6L5ByGcUCZ6g2PiDrA2Z6dtAQ2TCDiSaZYJJDHgdOu4bAxo7VwXNhf71lLD8&_nc_ad=z-m&_nc_cid=0&_nc_zt=23&_nc_rml=0&_nc_ht=scontent-iad3-2.xx&_nc_gid=sbAUV7yxkRTOOFUvHfyJww&oh=00_Afku34rLbL_mR8_7iy1JBY3mPd2puWaaCnvmkKhn4XfhNw&oe=69406D15,br,pt,gato,1
google,14,"To gostando do Costelinha, o gato #gatos #cats",https://www.instagram.com/reel/Bw-i7hZAAoH/,"2 de mai. de 2019 ... É o que eu sempre digo, só não gosta de gato quem não tem um . Sempre tem um costelinha pra conquistar o coração dos mais resistentes .",www.instagram.com,https://www.instagram.com/reel/Bw-i7hZAAoH/,"To gostando do Costelinha, o <b>gato</b> #<b>gatos</b> #cats","2 de mai. de 2019 <b>...</b> É o que eu sempre digo, só não gosta de <b>gato</b> quem não tem um . Sempre tem um costelinha pra conquistar o coração dos mais resistentes .",https://www.instagram.com/reel/Bw-i7hZAAoH/,customsearch#result,,"Carlos Roberto Massa on Instagram: ""To gostando do Costelinha, o gato 😀👏 #gatos  #cats""","63K likes, 3,642 comments - oratinho on May 2, 2019: ""To gostando do Costelinha, o gato 😀👏 #gatos  #cats"".",https://scontent-atl3-2.cdninstagram.com/v/t51.71878-15/530781234_1415645439707133_1104924249055221792_n.jpg?stp=cmp1_dst-jpg_e35_s640x640_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=bRenLzgImngQ7kNvwF_8zXk&_nc_oc=AdnDGDmWmnhI2UcXjk_DaoNWYJ_u1DGJWihwoeS0IE719qQ_73Vw2yY1yZywn6i6R8E&_nc_zt=23&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_gid=NBAxrFcspuyfn7kTXg36AA&oh=00_AfmdQzyZcaVvKrOomCM3faJ-pPZ9KeBxdtQ4O1ZyVLKwXA&oe=693A4734,br,pt,gato,1
google,15,"DNA mostra como, onde e quando gatos foram domesticados | G1",https://g1.globo.com/ciencia/noticia/2025/11/29/dna-derruba-teoria-antiga-e-mostra-como-gatos-se-espalharam-pela-europa.ghtml,"29 de nov. de 2025 ... Os gatos provavelmente viajaram como eficientes caçadores de ratos em navios de grãos, mas possivelmente também como animais valiosos com ...",g1.globo.com,https://g1.globo.com/.../dna-derruba-teoria-antiga-e-mostra-como-gatos-se-...,"DNA mostra como, onde e quando <b>gatos</b> foram domesticados | G1","29 de nov. de 2025 <b>...</b> Os <b>gatos</b> provavelmente viajaram como eficientes caçadores de ratos em navios de grãos, mas possivelmente também como animais valiosos com&nbsp;...",https://g1.globo.com/.../dna-derruba-teoria-antiga-e-mostra-como-<b>gato</b>s-se-...,customsearch#result,,"DNA mostra como, onde e quando gatos foram domesticados  | G1",DNA derruba teoria antiga e mostra como gatos se espalharam pela Europa,https://s2-g1.glbimg.com/6U9tnrjs0b7A_IfQPrjgICqEgA0=/6000x0/filters:format(jpeg)/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2025/6/4/LCFUCNRUuRB2IjtONVCg/adobestock-392038118.jpeg,br,pt,gato,1
google,16,Weasy Gato | Banheiro para Gatos,https://www.weasy.com.br/products/weasy-para-gato,"Banheiro para gatos da Weasy foi criado para facilitar sua rotina, o xixi vai direto para o ralo e coco é só recolher e jogar no vaso.",www.weasy.com.br,https://www.weasy.com.br/products/weasy-para-gato,Weasy <b>Gato</b> | Banheiro para <b>Gatos</b>,"Banheiro para <b>gatos</b> da Weasy foi criado para facilitar sua rotina, o xixi vai direto para o ralo e coco é só recolher e jogar no vaso.",https://www.weasy.com.br/products/weasy-para-<b>gato</b>,customsearch#result,,Weasy Gato | Banheiro para Gatos,"Banheiro para gatos da Weasy foi criado para facilitar sua rotina, o xixi vai direto para o ralo e coco é só recolher e jogar no vaso.",http://www.weasy.com.br/cdn/shop/products/weasy_gato_branco_manual.webp?v=1692901307,br,pt,gato,1
google,17,Caixa Deleite Gato Mia 97g - Brasil Cacau,https://www.brasilcacau.com.br/caixa-deleite-gato-mia-97g/p,"Ingredientes: açúcar, manteiga de cacau, pasta de cacau, leite em pó integral, soro de leite desmineralizado, emulsificantes: lecitina de soja e ...",www.brasilcacau.com.br,https://www.brasilcacau.com.br/caixa-deleite-gato-mia-97g/p,Caixa Deleite <b>Gato</b> Mia 97g - Brasil Cacau,"Ingredientes: açúcar, manteiga de cacau, pasta de cacau, leite em pó integral, soro de leite desmineralizado, emulsificantes: lecitina de soja e&nbsp;...",https://www.brasilcacau.com.br/caixa-deleite-<b>gato</b>-mia-97g/p,customsearch#result,,Caixa Deleite Gato Mia 97g - Brasil Cacau | Chocolates,Bombons de chocolate ao leite,https://brasilcacau.vtexassets.com/arquivos/ids/163030/Caixa-Deleite-Gato-Mia-97g.png?v=638832642490000000,br,pt,gato,1
google,18,Gato de raça é deixado em porta de abrigo de animais junto com ...,https://www.amomeupet.org/noticias/15289/gato-de-raca-e-deixado-em-porta-de-abrigo-de-animais-junto-com-carta-triste-que-explicava-motivo,"13 de nov. de 2025 ... Um gato raro e encantador. O Scottish Fold, raça de Bobo, é um dos gatos mais singulares do mundo. Ele surgiu na Escócia, em 1961, quando um ...",www.amomeupet.org,https://www.amomeupet.org/.../gato-de-raca-e-deixado-em-porta-de-abrigo...,<b>Gato</b> de raça é deixado em porta de abrigo de animais junto com ...,"13 de nov. de 2025 <b>...</b> Um <b>gato</b> raro e encantador. O Scottish Fold, raça de Bobo, é um dos <b>gatos</b> mais singulares do mundo. Ele surgiu na Escócia, em 1961, quando um&nbsp;...",https://www.amomeupet.org/.../<b>gato</b>-de-raca-e-deixado-em-porta-de-abrigo...,customsearch#result,,Gato de raça é deixado em porta de abrigo de animais junto com carta triste que explicava motivo,"Era uma manhã comum na cidade de Las Vegas, nos Estados Unidos, quando uma voluntária da organização Homeward Bound Cat Adoptions chegou ao abrigo e se deparou com uma cena que partiria qualquer coraç...",https://fotos.amomeupet.org/uploads/fotos/0x800_1762565278_690e9c9ed999a_hd.jpg,br,pt,gato,1
google,19,Origens Premium Especial Gato Sênior 7+ Castrado Sabor Salmão ...,https://adimax.com.br/produto/origens-premium-especial-gato-serior-sabor-salmao/,"Origens Premium Especial Gato Sênior 7+ Castrado Sabor Salmão é um alimento completo para gatos adultos, com ingredientes de alta qualidade.",adimax.com.br,https://adimax.com.br/.../origens-premium-especial-gato-serior-sabor-salma...,Origens Premium Especial <b>Gato</b> Sênior 7+ Castrado Sabor Salmão ...,"Origens Premium Especial <b>Gato</b> Sênior 7+ Castrado Sabor Salmão é um alimento completo para <b>gatos</b> adultos, com ingredientes de alta qualidade.",https://adimax.com.br/.../origens-premium-especial-<b>gato</b>-serior-sabor-salma...,customsearch#result,,Origens Premium Especial Gato Sênior 7+ Castrado Sabor Salmão - Adimax. Alimentos para cães e gatos.,"Origens Premium Especial Gato Sênior 7+ Castrado Sabor Salmão é um alimento completo para gatos adultos, com ingredientes de alta qualidade.",https://adimax.com.br/wp-content/uploads/2023/06/295_ORIGENS_GATOS_SENIOR_7_CASTRADOS_FRENTE.png,br,pt,gato,1
google,20,NexGard® COMBO - Proteja seu gato com NexGard® COMBO!,https://nexgardbrasil.com.br/gato/produto/nexgard-combo,"Formulado especificamente para gatos, NexGard® COMBO é um antiparasitário de uso tópico, mensal, com ação contra pulgas, sarna de ouvido e vermes. É um e pronto ...",nexgardbrasil.com.br,https://nexgardbrasil.com.br/gato/produto/nexgard-combo,NexGard® COMBO - Proteja seu <b>gato</b> com NexGard® COMBO!,"Formulado especificamente para <b>gatos</b>, NexGard<sup>®</sup> COMBO é um antiparasitário de uso tópico, mensal, com ação contra pulgas, sarna de ouvido e vermes. É um e pronto&nbsp;...",https://nexgardbrasil.com.br/<b>gato</b>/produto/nexgard-combo,customsearch#result,,,,,br,pt,gato,1
