"fonte","tipo","termo","conteudo","relevancia","regiao","cliente","fonte_busca","categoria","data_coleta","url","buscador","posicao","descricao","canal","channelId","channelUrl","video_id","views","likes","dislikes","favorites","commentCount","duration","dimension","definition","caption","licensedContent","contentRating","projection","thumbnail_default","thumbnail_medium","thumbnail_high","thumbnail_standard","thumbnail_maxres","publicado_em","tags","categoryId","defaultLanguage","defaultAudioLanguage","liveBroadcastContent","topicIds","topicCategories","recordingDate","locationDescription","actualStartTime","actualEndTime","scheduledStartTime","scheduledEndTime","concurrentViewers","activeLiveChatId","uploadStatus","privacyStatus","license","embeddable","publicStatsViewable","madeForKids","autor","autorId","autorUrl","replyCount","totalReplyCount","canReply","isPublic","video_titulo","atualizado_em","replies_count","desenvolvedor","rating","ratings_count","reviews_count","installs","price","currency","genre","contentRatingDescription","familyGenre","familyGenreId","icon","headerImage","screenshots","video","videoImage","descriptionHTML","developerId","developerEmail","developerWebsite","developerAddress","privacyPolicy","histogram","offersIAP","adSupported","recentChanges","permissions","whatsNew","released","app_id","version","updated","releaseNotes","currentVersionReleaseDate","screenshotUrls","ipadScreenshotUrls","appletvScreenshotUrls","artistId","languageCodesISO2A","privacyPolicyUrl","inAppPurchases","subscriptionInfo","title","app","thumbsUpCount","userId","date","replyContent","repliedAt"
"YouTube","comentario","cachorro","Os cachorro agora vivem a vida melhor que as pessoas hoje em dia. Kkkkkkk😂😂😂😂😂😅😅😅❤","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","5.0","","","","","","","","","","","","","","","","2025-05-02T02:27:30Z","","","","","","","","","","","","","","","","","","","","","","@astresmarias1514","UCLZcphUKa59ek9wIzn-OK2g","http://www.youtube.com/@astresmarias1514","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2025-05-02T02:27:30Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Mc pra doguinhos... Que gracinhaaaaa❤❤🍔🍟🐶🐾 Impossível não achar fofo!","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","5.0","","","","","","","","","","","","","","","","2024-10-14T20:29:12Z","","","","","","","","","","","","","","","","","","","","","","@priscilaigarashi6748","UC5epAsIkE_tezDcl0I1DbcQ","http://www.youtube.com/@priscilaigarashi6748","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2024-10-14T20:29:12Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","É tão bom ver um cachorro com uma alimentação saudável e adequada, ver eles tendo uma vida saudável e feliz é muito bom ❤🥰","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","34.0","","","","","","","","","","","","","","","","2024-02-17T01:17:01Z","","","","","","","","","","","","","","","","","","","","","","@Mariii_.332","UCXaAQmDRMVKaxIfvDFgp7xA","http://www.youtube.com/@Mariii_.332","3.0","3.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2024-02-17T01:17:01Z","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eles são muito lindos, educados, quem não ama ❤❤❤❤❤","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","102.0","","","","","","","","","","","","","","","","2024-02-11T09:59:35Z","","","","","","","","","","","","","","","","","","","","","","@mariacristinagabrielborges2519","UCrFZ4Dshooh3X8NaUY_HN8Q","http://www.youtube.com/@mariacristinagabrielborges2519","5.0","7.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2024-02-11T09:59:35Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Isso,que é vidaaa de cachorro (aumiguinhos)felizes...quando vou ver todos assim...Eles merecem...fico com meu coração ❤️ cheio de alegria!!!🙏🐾🐾🐕🐕💖💙👏👏🙏","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","16.0","","","","","","","","","","","","","","","","2024-01-04T20:08:36Z","","","","","","","","","","","","","","","","","","","","","","@ivonefatima8195","UC7wAnwl4wZjX7dAEgqvJL9w","http://www.youtube.com/@ivonefatima8195","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2024-01-04T20:08:36Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Esse cachorro e mais chique do que eu nossa!!!!!!!!que chique 🎉🎉🎉🎉","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","38.0","","","","","","","","","","","","","","","","2023-09-04T23:44:40Z","","","","","","","","","","","","","","","","","","","","","","@MultiLgomes","UCj8p8CVWRkPua6g22XZ-S4A","http://www.youtube.com/@MultiLgomes","1.0","1.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-09-04T23:44:40Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Cara . Sau lindos 🎉🎉175 mil🎉🎉❤😅😊","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","11.0","","","","","","","","","","","","","","","","2023-07-31T23:36:01Z","","","","","","","","","","","","","","","","","","","","","","@Taison1234","UCpbBMagc_GFt8PhCLI2JyIA","http://www.youtube.com/@Taison1234","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-07-31T23:36:01Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Cara nunca vi um cachorro tão bem cuidado parabéns 🎉😂😊","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","56.0","","","","","","","","","","","","","","","","2023-06-12T20:43:00Z","","","","","","","","","","","","","","","","","","","","","","@odetemonteiro2849","UCt6LHkcVTuCCw9_HvcKTdzw","http://www.youtube.com/@odetemonteiro2849","1.0","1.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-06-12T20:43:00Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Esse cachorro vive melhor que 90% da população brasileira.","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","208.0","","","","","","","","","","","","","","","","2023-06-11T19:01:02Z","","","","","","","","","","","","","","","","","","","","","","@MR.JOT4CE","UCfFQOfm1UkVwOh1AJlxyukg","http://www.youtube.com/@MR.JOT4CE","4.0","4.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-06-11T19:01:02Z","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Mano eu nunca pensei que um cachorro seria mais saudável e chique que eu...","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","72.0","","","","","","","","","","","","","","","","2023-06-08T02:53:56Z","","","","","","","","","","","","","","","","","","","","","","@aaaaaaaaaaaaaaaaaaaaaaa_aaaa","UCP_UzhdCJ9IaAl1MlzATF5Q","http://www.youtube.com/@aaaaaaaaaaaaaaaaaaaaaaa_aaaa","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-06-08T02:53:56Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Sebastian falando ""Como tudo não é de mão beijada...validando a minha inteligência"". Rir demais 😂😂😂😂","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","70.0","","","","","","","","","","","","","","","","2023-05-29T18:17:34Z","","","","","","","","","","","","","","","","","","","","","","@clecio1055","UCme0JpVB5o3lfD03qsffgqQ","http://www.youtube.com/@clecio1055","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-29T18:17:34Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Sebastian é gente como a gente.


 Sem paciência KKKKKKKK","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","86.0","","","","","","","","","","","","","","","","2023-05-23T22:35:51Z","","","","","","","","","","","","","","","","","","","","","","@carljohnson3917-u8k","UChlr9-0r9MuR_AzSkeQgUCw","http://www.youtube.com/@carljohnson3917-u8k","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-23T22:35:51Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Mano,esse cachorro além de ser fofo🩷,ele é mais bem cuidado do que eu 🤣🤣🤣🤣🤣
As únicas marcas q um cachorro deve ter:💋💋💋💋💋💋💋💋","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","480.0","","","","","","","","","","","","","","","","2023-05-23T13:24:09Z","","","","","","","","","","","","","","","","","","","","","","@lihkkd","UCKIQeOtFve_B5j7Z7dIfbZg","http://www.youtube.com/@lihkkd","5.0","13.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-23T13:24:09Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Como são educados! ❤
Se eu dou ração num comedouro lento para a minha cachorra, ela come o próprio comedouro . Paciência é o nome dela 😂","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","188.0","","","","","","","","","","","","","","","","2023-05-22T00:35:09Z","","","","","","","","","","","","","","","","","","","","","","@eunicesouza5483","UCZ9sLUaTf6jBH0GpqN3sP_A","http://www.youtube.com/@eunicesouza5483","5.0","5.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-22T00:35:09Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Nunca pensei ter inveja de um cachorro.","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","1902.0","","","","","","","","","","","","","","","","2023-05-21T16:28:53Z","","","","","","","","","","","","","","","","","","","","","","@El_Campeador","UCpg8pH5JKa2BFI9YWrmyiOg","http://www.youtube.com/@El_Campeador","5.0","78.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-21T16:28:53Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","o olhar do sebastian me deixa encantada de tao fofo q e","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","174.0","","","","","","","","","","","","","","","","2023-05-21T15:23:25Z","","","","","","","","","","","","","","","","","","","","","","@ALEATORIADEPWEB1","UCWPfEc5A9kMHocD1yL4Zoug","http://www.youtube.com/@ALEATORIADEPWEB1","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-21T15:23:25Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Qual é a receita da panqueca de amora e a cauda de frutas vermelhas?","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","35.0","","","","","","","","","","","","","","","","2023-05-21T15:04:21Z","","","","","","","","","","","","","","","","","","","","","","@miniplaysdalavis","UCc8g3sFMPu5M45urF921c-g","http://www.youtube.com/@miniplaysdalavis","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-21T15:06:30Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Sebastian e Valentina que legal vocês comendo são muito bonitos😋😋🥰","","","","","","2025-12-12 12:34:02","","","","","","","","j9pisddLHG0","","19.0","","","","","","","","","","","","","","","","2023-05-21T14:52:56Z","","","","","","","","","","","","","","","","","","","","","","@NicolasPoGil","UCyi5obC4Q25RMREH7kwBiZA","http://www.youtube.com/@NicolasPoGil","0.0","0.0","True","True","MC DONALDS PRA CACHORRO? 🍔🍟 #pitbull #rotinapet #alimentação #cachorros #shorts","2023-05-21T14:52:56Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Meu sonho é ter um kam-gal","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","1.0","","","","","","","","","","","","","","","","2025-12-05T23:33:54Z","","","","","","","","","","","","","","","","","","","","","","@IzaldoBatista-r3v","UCDZiFzaIoMl9Av_4_TO1QMA","http://www.youtube.com/@IzaldoBatista-r3v","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-12-05T23:33:54Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","O pastor americano mini essa raça é muito fofo até o pai do meu primo tem um em casa😅","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","1.0","","","","","","","","","","","","","","","","2025-11-24T03:18:13Z","","","","","","","","","","","","","","","","","","","","","","@CecíliaLimaNunes","UCH9JzcUhod7C0j6jPkr_9AA","http://www.youtube.com/@Cec%C3%ADliaLimaNunes","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-11-24T03:18:13Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Isso porque não viram os vira-lata na rua correndo atrás da minha moto.","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","0.0","","","","","","","","","","","","","","","","2025-11-09T20:50:12Z","","","","","","","","","","","","","","","","","","","","","","@Luizindoarrocha","UCZwdpI3bSGCwciMIhXQN8kw","http://www.youtube.com/@Luizindoarrocha","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-11-09T20:50:12Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Tenho um galgo e ele é super dócil, um amor de cachorro","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","13.0","","","","","","","","","","","","","","","","2025-10-23T15:09:17Z","","","","","","","","","","","","","","","","","","","","","","@eduardofish1972","UC2oMDyvBxOfj6D109HIET_g","http://www.youtube.com/@eduardofish1972","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-10-23T15:09:17Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Ainda falta um pouco para alcançar os felinos","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","4.0","","","","","","","","","","","","","","","","2025-10-20T17:23:04Z","","","","","","","","","","","","","","","","","","","","","","@rubenbruder9671","UC6U54lZ4Py_YL4951JH9zAw","http://www.youtube.com/@rubenbruder9671","1.0","1.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-10-20T17:23:04Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eu queria ter um vídeo só que eu não tô aqui eu não tenho condições de cuidar eu só quero","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","2.0","","","","","","","","","","","","","","","","2025-10-20T01:04:11Z","","","","","","","","","","","","","","","","","","","","","","@RiquelmeEmanoel-w1q7i","UCWsicC3rYZxWq22iOjCbPaw","http://www.youtube.com/@RiquelmeEmanoel-w1q7i","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-10-20T01:04:11Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Todos os cachorros do mundo inteiro do espaço inteiro todos mas primeiro eu tenho que ser milionário né😂","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","1.0","","","","","","","","","","","","","","","","2025-09-29T01:57:03Z","","","","","","","","","","","","","","","","","","","","","","@adrianajainnebarrossilva8704","UCp2Ovs_duzGb2fwA_kCXSGw","http://www.youtube.com/@adrianajainnebarrossilva8704","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-09-29T01:57:03Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Esse último cão é da raça do Ajudante de papai Noel, cachorro do Bart de Os Simpsons.","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","0.0","","","","","","","","","","","","","","","","2025-09-18T17:39:46Z","","","","","","","","","","","","","","","","","","","","","","@juniokbeludo","UCzeEcPgDr35AcmEfRgiUoMg","http://www.youtube.com/@juniokbeludo","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-09-18T17:39:46Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","❤❤❤anjinhos lindos e maravilhosos ❤❤❤❤deus os abençoe ❤❤❤🙏🏻🙏🏽🙏🙏🏻🙏🏽🙏🏻🙏","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","40.0","","","","","","","","","","","","","","","","2025-08-27T17:20:58Z","","","","","","","","","","","","","","","","","","","","","","@VeraLucia-p8d","UClnmbrw1hft21QcJ2S_zEDA","http://www.youtube.com/@VeraLucia-p8d","5.0","7.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-27T17:20:58Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eu queria que eu tivesse um border collie","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","2.0","","","","","","","","","","","","","","","","2025-08-27T15:26:40Z","","","","","","","","","","","","","","","","","","","","","","@aninha09874","UCk_DZGuA1OSOxqotGwiiI9g","http://www.youtube.com/@aninha09874","1.0","1.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-27T15:26:40Z","1.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Que legal!","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","3.0","","","","","","","","","","","","","","","","2025-08-27T14:35:52Z","","","","","","","","","","","","","","","","","","","","","","@Curiosidade_Animal7","UC-fCBKYCjBUqh9Thn6DOUAg","http://www.youtube.com/@Curiosidade_Animal7","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-27T14:35:52Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eu gostaria de ter 2 pastor alemão ❤","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","4.0","","","","","","","","","","","","","","","","2025-08-25T15:36:31Z","","","","","","","","","","","","","","","","","","","","","","@LucianaPereira-fe1fu","UC4rVZcmLDkGslSEtS2DqScA","http://www.youtube.com/@LucianaPereira-fe1fu","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-25T15:36:31Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eu queria esse gordinho cinza, que apareceu. Deve correr um quilômetro em uma semana.","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","2.0","","","","","","","","","","","","","","","","2025-08-24T21:01:03Z","","","","","","","","","","","","","","","","","","","","","","@isaquesebastiao5216","UCQvm2aSQDhljGawFU3bX4Lg","http://www.youtube.com/@isaquesebastiao5216","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-24T21:01:03Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","O melhor é o vira lata, ❤","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","20.0","","","","","","","","","","","","","","","","2025-08-24T19:38:27Z","","","","","","","","","","","","","","","","","","","","","","@louvoresaorei2111","UCvrhV7pHZWyLP71p2vkS78Q","http://www.youtube.com/@louvoresaorei2111","5.0","5.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-24T19:38:27Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","O mais rápido mesmo é aquele Pincher quando pega um brinquedo dele já era","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","21.0","","","","","","","","","","","","","","","","2025-08-23T13:20:39Z","","","","","","","","","","","","","","","","","","","","","","@RUAN76263","UC3z7dCBOoFmJYUhnRU4WUQg","http://www.youtube.com/@RUAN76263","5.0","5.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-23T13:20:39Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Meu vizinho Já teve um galgo ele matou 2 cachorros 5 gatos e 6 passarinhos o bicho era infalível eu tinha medo dele fugir e me pegar😅","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","68.0","","","","","","","","","","","","","","","","2025-08-21T21:43:28Z","","","","","","","","","","","","","","","","","","","","","","@OtávioCapistrano-w6w","UCCjSbGhUjvorteYi2c4bIZA","http://www.youtube.com/@Ot%C3%A1vioCapistrano-w6w","5.0","13.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-21T21:43:28Z","5.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","O meu cão corre até como carro vai atrás sempre dos carros","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","2.0","","","","","","","","","","","","","","","","2025-08-20T08:56:13Z","","","","","","","","","","","","","","","","","","","","","","@carole375","UCLhGBvZVM__kJr4B-M5L9QA","http://www.youtube.com/@carole375","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-20T08:56:13Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","O cão mais rápido do mundo 😊","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","8.0","","","","","","","","","","","","","","","","2025-08-19T08:20:43Z","","","","","","","","","","","","","","","","","","","","","","@Arirep-j8s","UCrfqaXYxl2X_U-PYOJ8OYcw","http://www.youtube.com/@Arirep-j8s","3.0","3.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-19T08:20:43Z","3.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Eu gostaria de ter um alabai","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","10.0","","","","","","","","","","","","","","","","2025-08-19T00:32:26Z","","","","","","","","","","","","","","","","","","","","","","@SamuelF-f4d","UCQEYytXY9WxYKWSSj51xFcA","http://www.youtube.com/@SamuelF-f4d","4.0","4.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-19T00:32:26Z","4.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Mastim napolitano","","","","","","2025-12-12 12:34:02","","","","","","","","rBABQvJPtZc","","2.0","","","","","","","","","","","","","","","","2025-08-18T21:49:30Z","","","","","","","","","","","","","","","","","","","","","","@GabrielSilva-s4r8w","UCWR6NxinnyYuq-ZX-RH8eRg","http://www.youtube.com/@GabrielSilva-s4r8w","0.0","0.0","True","True","Os 3 CÃES mais RÁPIDOS Do MUNDO! #cachorro #animais #curiosidades #bichos","2025-08-18T21:49:30Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","Kkkkkkkkkkkkkkkkkkk 😂😂😂😂😂😂😅😅😅","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","1.0","","","","","","","","","","","","","","","","2025-12-04T09:41:20Z","","","","","","","","","","","","","","","","","","","","","","@GeneliceRocha","UCncq6la_wFXixkTtG83NveQ","http://www.youtube.com/@GeneliceRocha","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-12-04T09:41:20Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"YouTube","comentario","cachorro","PIRLOLITU NOO","","","","","","2025-12-12 12:34:02","","","","","","","","FTyUyAK6XSQ","","1.0","","","","","","","","","","","","","","","","2025-11-23T22:16:37Z","","","","","","","","","","","","","","","","","","","","","","@PedroLucas-j2b1f","UCzJDa9XVfYY2b0RQ3I_eJ3g","http://www.youtube.com/@PedroLucas-j2b1f","0.0","0.0","True","True","ANIMAIS ENGRAÇADOS  MEU CACHORRO COME TUDO CHECK #shorts #viral #humor","2025-11-23T22:16:37Z","0.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
